,BAH,OLMAR,PPT
0,1.0,1.0,1.0
1,1.0059148957317738,1.0059148957317738,1.0059148957317738
2,1.0115657685547452,1.0115764734298425,1.0115764734298425
3,1.01457244901063,1.014589289110147,1.014589289110147
4,1.0050893401160543,1.0050682085136622,1.0050682085136622
5,1.0048407114373534,1.0048549896412131,1.0048549896412131
6,0.9991118634353343,1.0015316568432417,0.9979859556264356
7,0.9939008303391564,1.000334607054186,0.9972031572452894
8,0.9938418814653133,0.9958670932751091,0.995891446120713
9,0.9938615876073236,0.9958670932751091,0.995891446120713
10,1.006349387793583,1.0116976312314034,1.011722371195579
11,1.0094629265987856,1.0242176805818304,1.0242427267101828
12,1.0217526508509651,1.0312861255823949,1.0313113445618747
13,1.0222361505099398,1.0055932526961078,1.0304025222666573
14,1.029724296085155,1.0226557010993562,1.0478859230587916
15,1.0282629708024154,1.0247220604793743,1.0502934725661066
16,1.0294536950710127,1.0305262069561762,1.0562424585336292
17,1.0366188006252006,1.0445584807544206,1.0706249005088335
18,1.0380753716727644,1.0500156385977126,1.0762182389199255
19,1.037952180311059,1.047446196903397,1.0735846781293865
20,1.0419640616167125,1.0500156385977126,1.0762182389199255
21,1.0493006087134154,1.062909227028738,1.0964694132747599
22,1.0453726154683785,1.0486680558992418,1.094086459811156
23,1.0518672718234603,1.0600211573591198,1.1059312704871742
24,1.0605196624023823,1.0369079913153363,1.0818170602090837
25,1.063495971537024,1.0398870216054241,1.08492511397826
26,1.0664899805332961,1.0342371365724992,1.0790305292436158
27,1.0633097289066968,1.029819953728576,1.0744220357238028
28,1.0591706494249533,1.0225677005333045,1.0668556833595508
29,1.0456830651136997,1.0190905928369414,1.0632279801712108
30,1.0226997504045654,1.0157173971920301,1.0597086895237744
31,1.0232720100621775,1.0126204280395148,1.0564775888936382
32,1.0022282935496383,1.0103198223833607,1.0540773427112513
33,0.991342786691505,1.0012286423342274,1.044592418535762
34,0.9856530140401851,0.9922461064198341,1.035220843933656
35,0.9635815799328049,0.9536304623342465,0.9949327345617163
36,0.9838532509805499,0.9878987056118326,1.0306851547490286
37,0.9698372918215745,0.9947360508157903,1.0378186292232654
38,0.9758779492434474,0.9988697435149715,1.0421313544805597
39,0.9903172295134826,0.9997064054297574,1.0430042526939243
40,0.9964375816520087,1.0316041409309684,1.0762834970784463
41,0.9872030744705916,1.033756733037442,1.062135661430385
42,0.9855359384300691,1.0421792341722822,1.0674946759469017
43,0.9867677023832189,1.0448869746767715,1.0702681898278261
44,0.9989343740815831,1.0597761177611462,1.080026849779227
45,0.9944896773505224,1.0654032475899666,1.0857615056187628
46,0.9670517557824845,1.033097691087877,1.0528386383880632
47,0.9646175294229032,1.0299903188467867,1.0496718889242933
48,0.9338285609767624,1.0023347059010814,1.0214878186967402
49,0.9461805896600235,1.030299404750454,1.0499868809959716
50,0.934643802015816,1.0236621396020984,1.043222787666079
51,0.9088688009600191,0.9767737247668388,0.9954384055527612
52,0.9136805412360441,0.9805616534762376,0.9992987158981603
53,0.9336937647827185,1.0419875244394599,1.0618983431208473
