,BAH,OLMAR,PPT
0,1.0,1.0,1.0
1,0.973507577745849,0.973507577745849,0.973507577745849
2,0.9685802632298589,0.9685233863169233,0.9685233863169233
3,0.9674877869085311,0.9673176943337286,0.9673176943337286
4,0.9730840839493284,0.9729054894400987,0.9729054894400987
5,0.9741842525874611,0.9743951129715468,0.9743951129715468
6,0.9678159036178456,0.9781120714291266,0.9534875622031507
7,0.9794701590958501,1.013440963103807,0.9879270296038666
8,0.9753184260992362,0.9915855497828018,1.0285757717699244
9,0.9824575965771654,1.0465291425412586,1.085568986664717
10,0.9735536065432189,0.9696654202077198,1.0058379311469694
11,0.9717403731314664,1.034703954489945,1.0733026704312174
12,0.9781869043051017,1.0691940863062765,1.0978353028982166
13,0.9807149254478528,1.0870139877447145,1.1161325579465202
14,0.9845928877406607,1.0429124789916833,1.070849672603023
15,0.9775449466043212,1.0231550030703251,1.050562939969136
16,0.9849743508492456,1.041501230711586,1.069400620272031
17,1.0016351189273838,1.1077148467254117,1.0668647786927952
18,1.000842754344331,1.1540751297139196,1.1115153972133307
19,1.0106517056146445,1.179024018859389,1.135544226632289
20,0.9981593944313356,1.1493499613151563,1.1372244853781621
21,1.0070833559308592,1.1171462638840788,1.1723296039039033
22,1.0066083055943702,1.1412990369573868,1.197675444288104
23,1.0031721597356733,1.1423905624326711,1.1935010459032718
24,0.9967375795836658,1.1282007312539737,1.1829118837902208
25,0.986008477405895,1.1394853032419654,1.1947436916753698
26,1.0006004139145985,1.1207014075145667,1.161219540326867
27,0.9952709707528704,1.1423857406452231,1.183687854528523
28,0.9859076609974748,1.201899671030255,1.187552791671682
29,0.9973906916607062,1.2229340184733253,1.1962997546798837
30,0.986300256590547,1.2102505798694407,1.1838925485173908
31,0.9766689758901813,1.2409290248010152,1.0899101337090376
32,0.9571263596185766,1.2205859260337855,1.0720427544679059
33,0.9586040760306203,1.2104143766501707,1.06310906484734
34,0.9516101978695589,1.2079935478968704,1.0720427544679059
35,0.9722851078179717,1.218911951118246,1.0562879511290322
36,0.9725083747671517,1.2118840520891576,1.0468262523100758
37,0.9592074035795791,1.208455808660334,1.043864933350217
38,0.9536076860617815,1.2828502353196038,1.1081268887066116
39,0.9553899143694944,1.3130183617326143,1.1341861364190529
40,0.9656929465945332,1.3376448657793103,1.1183703007544086
