,BAH,OLMAR,PPT
0,1.0,1.0,1.0
1,1.0112134431818183,1.0112134431818183,1.0112134431818183
2,1.0161505914819773,1.0161741460753981,1.0161741460753981
3,1.0200239747148125,1.0199257570958071,1.0199257570958071
4,1.0224971610976346,1.0225410785383093,1.0225410785383093
5,1.0207755230331925,1.0208822961330055,1.0208822961330055
6,1.0211430590966586,1.058695776381772,1.058695776381772
7,1.0254510511822066,1.1155408789652244,1.122863327388271
8,1.0257814840846033,1.1995857287864644,1.2074598504737033
9,1.0353424588540245,1.161027444706081,1.1663191915741549
10,1.040477519110334,1.1224697232673921,1.1275857312219772
11,1.0430983273416827,1.1653143926045086,1.1706256785827203
12,1.0358282425309517,1.1277236809278723,1.1663224585882501
13,1.029693857385688,1.1606193807005383,1.2003440847052693
14,1.0216894572413162,1.1431655484192815,1.239223229608873
15,1.0212326723340113,1.1152837406933351,1.248148357260237
16,1.0254431798779367,1.1735168747141953,1.3417594840547546
17,1.0244692702683764,1.1537935766008738,1.2889692989141044
18,1.0302716073771168,1.1679352734033583,1.3094541216118782
19,1.0447780804658156,1.141689431939438,1.292737630295381
20,1.0574354586667924,1.2073023235929974,1.3670312619084564
21,1.0538299455888827,1.2403824072594456,1.3930152889812537
22,1.0511798975286744,1.226407239760593,1.3156249315866109
23,1.0233811693126076,1.0580767140672527,1.1350488316016907
24,1.0301818575582642,1.2744957251625684,1.3672117196175004
25,1.0329891442047718,1.264654069172863,1.4961944732462156
26,1.0352690025587983,1.2787265510011274,1.513655062748999
27,1.0285744356766942,1.2787265510011274,1.5173027267795922
28,1.0188293011993417,1.3298756130411726,1.577994835850776
29,1.0172677733044508,1.3298756130411726,1.577994835850776
30,1.0209231669133614,1.365542876982937,1.6203166573482939
31,1.0233990312693588,1.4216666892269356,1.6869116719653086
32,1.0192006056058334,1.4085234262643342,1.7071546120288923
33,1.0094952736467202,1.3995525405624567,1.7318912823571908
34,1.0022858801496661,1.3892238428131056,1.7707549227332862
35,1.0041642336487258,1.4507664590497262,1.843139848907888
36,1.0072901658222233,1.483002489769811,1.8840944163506212
37,0.9963822389430125,1.455021198792834,1.8485453229029176
38,1.003916161052425,1.4959132900804955,1.8129959477981719
39,1.01986586919509,1.5252481496989738,1.848548798334494
40,1.0203771728248836,1.5599170401416314,1.8058436239953708
41,1.0110909384655684,1.5359177164790523,1.778060719840202
42,1.0129956573560515,1.6247364816132472,1.8966040280319483
43,1.0208286523784147,1.6247364816132472,1.9880013761428077
44,1.0309225753547933,1.6056214569070673,2.033705527780331
45,1.030572468390053,1.6223644484010673,2.084548165974839
46,1.0343321064782427,1.6513404546927635,2.1496902961615527
47,1.0379783446430115,1.7233659236660839,2.2599264145487172
48,1.0392739916583043,1.6680531253595483,2.2599264145487172
49,1.0502075709976209,1.6397812929378293,2.221622921748531
50,1.05961897911956,1.6680511224280774,2.2599237009194755
51,1.0639015481531462,1.6737892182892302,2.2676978384506388
52,1.0708895124916407,1.7101773958948383,2.316997589458556
53,1.0754576119261736,1.7161972203283882,2.366303298162234
54,1.0650705602602244,1.6639042867707943,2.5634873519980927
55,1.0720241797916454,1.6418658744925152,2.5295339620208783
56,1.0867455951863487,1.661689932047764,2.5295339620208783
57,1.0788625505102705,1.6343067136819673,2.5876879478077384
58,1.0749164906293713,1.6897097112757862,2.6754105692384207
59,1.0643555700250724,1.6897097112757862,2.6754105692384207
60,1.0357158142677687,1.624720096360697,2.5725089279243725
61,1.0167314959136402,1.5922256944334827,2.5210587493658845
62,1.0237219746105926,1.5946185538094497,2.4696089824088254
63,0.9973473954158177,1.5542491905012097,2.4095903012829405
64,1.0130340690273552,1.6233200245270836,2.459782067258664
65,1.0251290093938086,1.6316963558536435,2.4336149056271665
66,1.03310805373001,1.8561171347651226,2.3978261648250134
67,1.0293652446342152,1.8679060537108394,2.3799311881569243
68,1.0212728392316004,1.8403258854045377,2.4791029207674233
69,1.0224651701066816,1.9672531617208886,2.5233796989323296
70,1.0068659848013086,1.936986971827813,2.5233796989323296
71,1.0049796184844697,1.998486308183346,2.603497004373431
72,1.0017660397243768,1.977702518043341,2.543874319476275
73,0.9805683524981472,1.9468009161989137,2.525703425212256
74,0.9653582333011252,1.9926091417570742,2.5851332268075007
75,0.9617771874972884,1.923898000721865,2.4959900777474977
76,0.9801308853019558,1.878091913222678,2.4365630499864075
77,0.9781026832209717,1.7864785896956759,2.3177075044080704
78,0.9951082002741505,1.879282617762388,2.433592879628474
79,0.9998544318528985,1.9161353498967082,2.4915367260924284
80,1.0053238676410143,1.9858060312189525,2.582129001453149
81,0.9995041794147493,1.9451128940272138,2.491527259050161
82,0.9989370968198104,1.9451128940272138,2.491527259050161
83,1.0010289865781299,1.9825174149793572,2.539439328241696
84,0.9980128675994826,1.9916171699141125,2.5510953547583255
85,0.9989659134861414,2.0461874803697593,2.6209953674787037
86,0.9930638549938229,2.1873130308908615,2.6209953674787037
87,0.9945211697012687,2.1654399005819527,2.594785413803917
88,0.9758746285797316,2.121693683710396,2.5423655588742498
89,0.976033697756379,1.9542241260895412,2.3326865017716547
90,0.9713802119155737,2.0201010213800195,2.411321363746377
91,0.9704761199424785,2.108904662279885,2.517323050896668
92,0.9788037543275699,2.147402532459752,2.5751963078367823
93,0.9863847131607174,2.147402532459752,2.5751963078367823
94,0.9997130216415502,2.0996829533834314,2.5179702954840333
95,0.9998813332314178,2.2254959559501666,2.6688470755894365
96,1.0016584848192935,2.16003966889376,2.670264099923644
97,1.0035860289930996,2.4234565065153544,2.9959028069093323
98,0.9996303915096025,2.2719904748581445,2.845221228738852
99,0.9963828850967095,2.1811108558638184,2.7314123795892975
100,1.0058629894769937,2.241702115439715,2.807291015494288
101,1.0087152610512216,2.665809738659755,3.3384024027156523
102,1.012730854013757,2.665809738659755,3.3384024027156523
103,1.0144819079359604,2.7780091438948773,3.3384024027156523
104,1.0083120972338984,2.7843509418936123,3.423999040321282
105,1.0106067702458412,2.561132311232943,3.149500461257765
106,1.008747914835876,2.608129089144068,3.207293794721845
107,1.0056730453349987,2.4788962927769793,3.048372387193378
108,0.9975422302893064,2.5611212828083914,3.149486899276582
109,0.9867531066956696,2.6342925178582273,3.239467739988914
110,0.9869139256457694,2.4611457392444414,3.156964091906364
111,0.9901237428735187,2.5724633610304677,3.299753577783289
112,0.9870618097913595,2.6714003018956993,3.426662100384834
113,0.9868152405160326,2.7186840872392533,3.172835531960928
114,0.9836520585459666,2.6421014751858105,3.241812976425759
115,0.98007872558629,2.5600483717724405,3.141135232629881
116,0.9810511547938845,2.5928681918985634,3.1814045863121962
117,0.9673154303760121,2.7241451084543877,3.3424791005171826
118,0.9561915422393062,2.639015573815188,3.221665193428989
119,0.9560114176113976,2.5538862094350576,3.117740717619357
120,0.9483878127538546,2.585801759091683,3.22165501573761
121,0.9317530170331298,2.6908370265459873,3.352518642476872
122,0.9379152652917977,2.8655530746796183,3.570197677932895
123,0.93590326008436,2.7409645580986974,3.657274799297678
124,0.9445045762041022,2.8422557299277966,3.740404655485714
125,0.9465153043908637,2.8683026878296265,3.823516446930606
126,0.9536514028698077,2.9830347953428116,3.9764571048078303
127,0.9563252992174832,3.037952465925073,4.049663680107343
128,0.9530371108784501,3.037952465925073,3.9200744423439073
129,0.9604369644466044,3.0321469452213874,3.887678947152377
130,0.9629990199182644,3.008459813285318,3.8573083992172226
131,0.9637483974032134,3.0321363920158735,3.9371886659193422
132,0.9719149307186378,2.996038808268924,3.9672615979566888
133,0.9768596296515725,2.9651252980636666,3.5568563201712653
134,0.9885863047582838,2.9651252980636666,3.5568563201712653
135,0.9898855701351759,3.1932027359907242,3.8304497083188394
136,0.9906251914388283,3.3101312886018204,3.6936490274359404
