,BAH,OLMAR,PPT
70,1.0687275319975915,1.1265141651455024,1.2176022237103128
71,1.0697325413552206,1.1175921729575498,1.207958814098527
72,1.0726805445845058,1.109266111269016,1.198959520933493
73,1.0755255075381596,1.1134480445085004,1.2034795983274122
74,1.0699628473632044,1.1058765978058427,1.189952487642212
75,1.0718560813974187,1.1039302549937045,1.1878581712639618
76,1.0721757142387518,1.1078381680963822,1.1920631891902362
77,1.0806074881455827,1.1244668189995088,1.2099560576599817
78,1.0817184097944526,1.133282638860465,1.219442113152036
79,1.081582526316028,1.1168500405969883,1.2017602025113316
80,1.0739511847554923,1.129135391043555,1.214979564738956
81,1.0625220686451045,1.1002859818023922,1.2061466633033038
82,1.0560003119890058,1.1146997281640034,1.221947184592577
83,1.042795670312655,1.0903323921063381,1.195235419137383
84,1.0462673096551856,1.0871268148735453,1.191721427005119
85,1.0493690336145642,1.070906882795632,1.1739409433142027
86,1.0492143262610016,1.0644064780170626,1.1668151217882854
87,1.0569920569938909,1.0966579943009795,1.2021696199784704
88,1.056356109120358,1.0900780463351736,1.2021696199784704
89,1.0675660128323183,1.1164470342760213,1.2312501030857494
90,1.0830566014753804,1.1191934939803403,1.2342789783393402
91,1.080376725422726,1.1164514699200885,1.231254994842409
92,1.0782982990946102,1.1281853748689485,1.231254994842409
93,1.0821837849157077,1.1281853748689485,1.231254994842409
94,1.0835498224746882,1.1350898693631464,1.2387902754108444
95,1.0910771503269163,1.178257337095027,1.2859014695847188
96,1.1100552813051052,1.2243861118422972,1.3362445121189606
97,1.1112308554629415,1.2243861118422972,1.3442218918563107
98,1.1044670565123411,1.21543584936473,1.3049571703951879
99,1.098097640614877,1.1697354614286162,1.2558907807883288
100,1.1059642641138823,1.206313089307489,1.2951624855035797
101,1.1087915086377915,1.2109453315704297,1.3295231462439896
102,1.1078974240493273,1.2154621576571873,1.3448791385831076
103,1.104205517492287,1.2114875964016483,1.3404813837999408
104,1.1119209156207015,1.2114875964016483,1.3360846048610768
105,1.1134890438733054,1.1955323047570385,1.3184883706150565
106,1.1188235811223666,1.2149796041062502,1.351292361275959
107,1.1189188838938802,1.2059848344583763,1.351292361275959
108,1.1225551286379791,1.2105796366776629,1.3564407851724205
109,1.114952867048532,1.2080011020515393,1.3667497351397309
110,1.115781691812326,1.1989652538081939,1.3565264471208855
111,1.1129940968358993,1.1900449523198608,1.346433890354306
112,1.106077489906064,1.181131515626985,1.3363491005155523
113,1.092792881140703,1.16034360095195,1.3128293563464788
114,1.1000489658856987,1.1847920406240076,1.340490670884699
115,1.0980677189659365,1.1789273200229187,1.3294182179431915
116,1.10000103013738,1.1881111638458972,1.339774385860969
117,1.0974804194964527,1.1963447742113493,1.3490590223549856
118,1.0982536933321774,1.2017956092011939,1.3383070219468163
119,1.1117771251138762,1.2114460279430794,1.3490536273330491
120,1.1115140519945979,1.197308452796984,1.3706889644461149
121,1.1128538604935225,1.1990924423916514,1.3727312910031395
122,1.1124710512099132,1.202581801399011,1.3767259390599587
123,1.1195755956559732,1.230445621737426,1.4086246790679777
124,1.120813228412954,1.2377052509056767,1.4007096104828431
125,1.1262762286008774,1.2322593478016917,1.396157304248774
126,1.1245806837029884,1.2322593478016917,1.373427863335604
127,1.1194920905108765,1.2077866771543502,1.346151585969759
128,1.1227738723203196,1.2077866771543502,1.346151585969759
129,1.118978292272505,1.2241038751627054,1.3643380938962104
130,1.1152457534236224,1.2170775189192715,1.356506793237246
131,1.1252239258485897,1.240214162553927,1.366260077080622
132,1.1283524126212214,1.2322023790638286,1.3574340369826812
133,1.1278382871346613,1.2353444951304413,1.3603796688429335
134,1.1244305641798953,1.2447207598484813,1.3707049505294513
135,1.1370294506563483,1.2677605411132766,1.386797026648667
136,1.1436161765350945,1.2763306023712024,1.3831636184388478
137,1.1401174472091502,1.27298661619299,1.3795397297585381
138,1.1495142739046849,1.2928706671379244,1.3977634495886484
139,1.1483652776533513,1.2966975643126528,1.4099716408689769
140,1.1465694050618278,1.3154737450439,1.4303880302287597
141,1.1443605781401982,1.3063969762030971,1.4205183528201812
142,1.1475723911522475,1.2985716583156406,1.4180182405192177
143,1.1484430547897817,1.2933384145326285,1.4123036270099252
144,1.1348269249440344,1.2933384145326285,1.3923901458690855
145,1.1375947006104652,1.3040343232208134,1.4039052123754228
146,1.1398146461635512,1.3150273325655648,1.4157401333157476
147,1.146955352565182,1.3150273325655648,1.4157401333157476
148,1.1425935443059274,1.3150273325655648,1.4157401333157476
149,1.1342332967937339,1.310661441821447,1.4110398760731393
150,1.1186465932130696,1.269703271764527,1.3669448799458537
151,1.1219111375981066,1.269703271764527,1.3669448799458537
152,1.1267318360383956,1.269703271764527,1.3669448799458537
153,1.1209011951894856,1.2784388302742669,1.3669448799458537
154,1.1182802275411114,1.2646700440722132,1.3585655078317855
155,1.1160204556458384,1.2591560826800585,1.3500880590629152
156,1.1155168888130065,1.2565244464672571,1.3472663750194735
157,1.112712114193044,1.2393728877729788,1.3500956344070145
158,1.1098435894941765,1.238159115655677,1.3374047354435887
159,1.1098074673010951,1.2487701392768462,1.334505023599632
160,1.1186669470545738,1.273907882180489,1.3613686097246926
161,1.1243501360564094,1.273907882180489,1.3613686097246926
162,1.1137639326439595,1.2683116566569332,1.3658475124506868
163,1.1114184798483482,1.2775449655173956,1.3757908823413278
164,1.113797946723264,1.2775449655173956,1.3757908823413278
165,1.119633038986043,1.3201255392180904,1.4216459924497644
166,1.1224555473506865,1.3258812865690812,1.418546804186224
167,1.1182889462176122,1.328811484212399,1.4078651467507015
168,1.1177406760735098,1.328811484212399,1.4078651467507015
169,1.1146989383883292,1.328811484212399,1.4078651467507015
170,1.1102654826459055,1.3054244020902608,1.3609410014095007
171,1.1082977026573453,1.2604133687061887,1.3140157556809011
172,1.115022642949826,1.3054227301026866,1.360939258316266
173,1.110823216841343,1.2821339885976548,1.3140140726895213
174,1.1008788075873994,1.2789519683608346,1.3140140726895213
175,1.0902523863704865,1.2620285704809389,1.3140140726895213
176,1.0823619367357822,1.2620285704809389,1.3140140726895213
177,1.0810280448601073,1.3090896158741732,1.3630136574601137
178,1.0803188201113918,1.323594328818059,1.397347971491534
179,1.077708541711855,1.338987730862213,1.397347971491534
180,1.0778343760774889,1.3543726998898198,1.397347971491534
181,1.086704987104062,1.3638533087890483,1.4529205003177523
182,1.0798709480363902,1.3560247907965992,1.4362409729741044
183,1.0927280949129061,1.366452621437825,1.4695904883665631
184,1.0875164611252441,1.3350652047233982,1.5202619684054424
185,1.074244515390645,1.3402853096738667,1.5262061927019077
186,1.076787783866497,1.2924237212654128,1.4717053695605227
187,1.0765825278587628,1.2924237212654128,1.4717053695605227
188,1.0751550341371863,1.244552346629742,1.417193402672001
189,1.0874582378306745,1.244552346629742,1.417193402672001
190,1.081615106077746,1.244552346629742,1.417193402672001
191,1.0842929699754658,1.27686092554825,1.4324424036847518
192,1.0795938590782812,1.2439562194968714,1.542625873376183
193,1.0767622999721305,1.2220625900337267,1.5242531992242727
194,1.0751357690048877,1.2220625900337267,1.5242531992242727
195,1.078094996974671,1.2220625900337267,1.5242531992242727
196,1.077286729357039,1.2015563797729607,1.4986762305412893
197,1.0870122098379817,1.2323522697865417,1.5370873023300626
198,1.0963234439780771,1.2323522697865417,1.5370873023300626
199,1.0936533620470603,1.1883449702324642,1.482197914763856
200,1.1068631961391695,1.2323612679298745,1.5370985255267091
201,1.101889820250777,1.2275673825976274,1.524325236779582
202,1.098806443626179,1.2730364784490436,1.492436352826153
203,1.0973874680715578,1.2893440757379757,1.5115544625058561
204,1.0969331085541925,1.2893440757379757,1.5115544625058561
205,1.097337264891098,1.2893440757379757,1.5058710177268342
206,1.0954950977754752,1.2747744876821365,1.488854675226521
207,1.0909616879522415,1.2553469244898607,1.4661645299760688
208,1.0888763580751446,1.2699089488139432,1.4831720385237912
209,1.098341505774332,1.3187496469853275,1.5402148351254161
210,1.1096665743781509,1.4046925614793613,1.6405906359305393
211,1.107404020488204,1.4046925614793613,1.6405906359305393
212,1.1194811955000274,1.462495660384237,1.6405906359305393
213,1.1236223600253976,1.4686235172012467,1.6474647106950882
214,1.1318073523131518,1.4563311383622726,1.6336754310665704
215,1.1386650088075192,1.4717245584947618,1.6920139807099575
216,1.137176866321672,1.4687222403954323,1.688562272189309
217,1.1456754861852758,1.4804573310961917,1.7059206923474153
218,1.1620858549557607,1.4999401495734177,1.7283706086587074
219,1.1700073928906833,1.4894405685264038,1.7162720143980965
220,1.166941186719572,1.4754547215879408,1.7001562201828984
221,1.1795442631811541,1.4938683965133583,1.7065828106951895
222,1.175886280569198,1.4797513401663072,1.69045560313412
223,1.1816977144251928,1.5307731663752415,1.7487425123301845
224,1.1868977511475032,1.5407844228833356,1.7452273077024054
225,1.185953770101657,1.5351297440513538,1.7388223234831377
226,1.1996773706584771,1.5464743528598934,1.751672220453678
227,1.2031372271287497,1.5997967885465028,1.812069878614921
228,1.196250725068081,1.5788234526486582,1.7883136425062793
229,1.197940185376774,1.620772791785533,1.835829135987671
230,1.2177671319224908,1.620772791785533,1.8882053412373991
231,1.2190121218625651,1.6747283180240735,1.9510636970471922
232,1.2116953881979349,1.6395925179119284,1.9510636970471922
233,1.2115932101444453,1.6161791367561462,1.9232025074533583
234,1.2397068617475564,1.651314871189225,1.9650129299653945
235,1.2437079680348113,1.6850347208589092,1.9440855422612628
236,1.2374253407225635,1.7092149691032346,1.9719831697927122
237,1.2515095861552756,1.6821068196932571,1.9916635618272436
238,1.255430098552324,1.6696424081593302,1.976905334834104
239,1.2605251742213806,1.6446979505814299,1.9473703691316826
240,1.261897064339971,1.7014071359174776,2.072781020903763
241,1.2829985029503324,1.7917348407633367,2.1828249653035443
242,1.2978834218544768,1.7819340511843613,2.1828249653035443
243,1.2857984866960208,1.755775259312975,2.150781094812888
244,1.2788553856032912,1.7739650909994573,2.1730631869551496
245,1.281326098232102,1.7739650909994573,2.1730631869551496
246,1.2796676357527186,1.7694414800174085,2.1675218758284136
247,1.270068250824782,1.7525963971276428,2.1619730198262928
248,1.2601665759942935,1.7525963971276428,2.1619730198262928
249,1.2657898286311493,1.8175125676772506,2.2420525004806584
250,1.2761648872268616,1.7969746756624976,2.2657061543607293
251,1.281582619178876,1.7969746756624976,2.2657061543607293
252,1.2821704966453114,1.81751409620532,2.2916031757050725
253,1.2710762648918708,1.8116253505336148,2.284178381415788
254,1.2810613517742562,1.8399410547624553,2.319880089517317
255,1.2807454980486181,1.8459576620115288,2.327466097410039
256,1.301419932817155,1.8529353819739323,2.3882827865353633
257,1.2736533077260859,1.801979658969649,2.3477297448199925
258,1.2532249642642288,1.760281849661091,2.2934032785248575
259,1.2492333795482482,1.8004690842888535,2.3457616753735797
260,1.2594177045647312,1.8583901747304261,2.421224828470348
261,1.263014712632405,1.864968875948972,2.4297959643631333
262,1.2716010586999282,1.864968875948972,2.4297959643631333
263,1.282776762386996,1.9128239773058227,2.3954872453463256
264,1.284205157547153,1.8716791335539744,2.343960314698926
265,1.282863759838402,1.892230170440397,2.3696969989543204
266,1.2735082294088544,1.8706776687990807,2.3427061501362303
267,1.2586972678182036,1.8385020128957366,2.302411604353887
268,1.258969592790081,1.8592184755164392,2.3622743060670883
269,1.2688347317186797,1.8663578744624223,2.3713454394023863
270,1.2749239257316702,1.8636703191231967,2.334992713816348
271,1.2932571205368486,1.8715026276446611,2.344099185400232
272,1.2987312468834349,1.8826006382265938,2.344099185400232
273,1.2970414642441175,1.8974355312558195,2.344099185400232
274,1.3145206829859402,1.9530114179663025,2.344099185400232
275,1.331243156126822,1.9530114179663025,2.344099185400232
276,1.3300844011567778,1.8697545412183991,2.24417023712662
277,1.3330895851201445,1.9075983731326596,2.289592242726063
278,1.342114070723098,1.9075983731326596,2.316838390414503
279,1.3533575734384722,1.844018119356148,2.316838390414503
280,1.366302542028502,1.844018119356148,2.316838390414503
281,1.3669598063300457,1.8038922850789583,2.2664239870390834
282,1.3677910145340915,1.7816502932039349,2.2384789792788915
283,1.3795315252828153,1.8440080534660725,2.3168257435536526
284,1.3851435530012153,1.8212529940863011,2.2882361138782006
285,1.4001126010091813,1.873668655256105,2.354091549235615
286,1.3881556846718277,1.8344902436746997,2.3002534755045967
287,1.4036882024764317,1.8971747753010642,2.3061421244018883
288,1.4206261521486794,1.8269034216239128,2.348067788223515
289,1.4077971470708546,1.6863780104326014,2.167454413953362
290,1.394242642431441,1.5458521308232527,1.9868404376386284
291,1.399244823184904,1.6863855480363947,2.1674641018243563
292,1.422880213110859,1.7520196735659714,2.1674641018243563
293,1.426896227793007,1.695814882437975,2.2577823309473777
294,1.4116968830894376,1.7000374614952458,2.263404208951437
295,1.4004549898575513,1.6414371701975048,2.2377372052219275
296,1.396109588638725,1.6756283064527187,2.350653424597426
297,1.4097717602878275,1.8213409439818469,2.555066246400418
298,1.4221763416244877,1.8377694392965631,2.5781129439429495
299,1.4350596715904549,1.877244726852653,2.7929470955617153
300,1.4712196482588384,1.894965917074142,2.823306430490471
301,1.4771493257923247,1.8500066078282862,2.7443667826939575
302,1.4880653361152023,1.8622906517042659,2.7625893781310453
303,1.5216045131942406,1.9032238002287258,2.8075367073132376
304,1.502614800493538,1.8478019231660652,2.8075367073132376
305,1.5115884511737494,1.866316898436189,2.835668225120516
306,1.5119095486419427,1.8756111565904012,2.7964966029116702
307,1.5268601255360787,1.886639750191153,2.8565725447059918
308,1.5037277586410362,1.8811307621205948,2.8482313528754504
309,1.5088038876320504,1.8876206632499108,2.8580577510428706
310,1.5070714162168777,1.8811272481683312,2.8446910377265393
311,1.5304843007188182,1.8811272481683312,2.8446910377265393
312,1.5388851542559483,1.8058821582415978,2.7309033962174776
313,1.53531280775025,1.8811332677755255,2.84470014073786
314,1.5096818812367434,1.8478560202685763,2.84470014073786
315,1.5213894678206075,1.8313177088871726,2.8306757690440225
316,1.4933529334860531,1.7730504917584564,2.760616543760183
317,1.4631595681281273,1.6946993905276506,2.638624898691421
318,1.4706516967620988,1.7324403459547013,2.697387075185279
319,1.5016296310537747,1.7496781273969504,2.751577581525751
320,1.5116353799741966,1.7324437978420903,2.9187359196034404
321,1.5374873393290702,1.7562822245003975,2.9588977258571836
322,1.5285715204796764,1.7562822245003975,2.9588977258571836
323,1.5368410651629243,1.8294665047953291,3.0821949940936526
324,1.5356848460476729,1.83222899921757,3.0696812824176325
325,1.5666890148378665,1.9085779816149664,3.169875679475744
326,1.5728036629125317,1.8929848995051721,3.143977795174427
327,1.572626861673383,1.8696254658452782,3.18277448116688
328,1.596294031180156,1.886826020131055,3.2623438431960516
329,1.5861279848524854,1.8635991918232413,3.2221843904863077
330,1.5806871039058985,1.8868196377533588,3.2623328079917666
331,1.5813975878727768,1.8787440497037744,3.2483700235735617
332,1.580197389734352,1.8544331017006077,3.20633611546852
333,1.5922462341197345,1.9317073290484723,3.3399441414000934
334,1.577867671287286,1.9164468411489894,3.3135585826830325
335,1.5418870574624561,1.8251664781050634,3.15573378738984
336,1.5379396282078917,1.886017528485086,3.2609459518614172
337,1.5303834394689841,1.9022749995806276,3.2890553059664627
338,1.5142992445942887,1.9403204995722403,3.382793382186507
339,1.5084052670374528,2.0113168266515884,3.5065697920407106
340,1.5033765430401198,1.975716518819855,3.4445035067215897
341,1.5072787436571844,1.928457379689684,3.362110982840809
342,1.511404011760706,1.9403173925747756,3.3827879653852806
343,1.5094674872356215,1.9757669913371168,3.44459150151287
344,1.5016660938832072,1.9726255218208908,3.4391146010254645
345,1.5242509693247723,1.955937109906286,3.410019691500789
346,1.4923456936746577,1.861347991271218,3.2451111392198113
347,1.4831214999696578,1.87247885225902,3.2645169038323463
348,1.4854529330735016,1.8975326193022457,3.308196140005623
349,1.5069404825450399,1.9904927423218628,3.4702646689044987
350,1.5064012096840758,1.9650741500024127,3.4259493890825885
351,1.5353596336872386,1.9777881797529282,3.4481152816299527
352,1.5437979815698055,1.9846906605002659,3.460149203962841
353,1.5726333789899654,2.0277981416463318,3.535303644672914
354,1.591461102843463,2.042540234136101,3.5610053021696864
355,1.5965696255347344,1.9107555382296397,3.331249240073698
356,1.5906807917628063,1.9107555382296397,3.331249240073698
357,1.578068263265148,1.9766383891877979,3.4461107138714393
358,1.5859009341984884,1.99150270987449,3.4461107138714393
359,1.5808946963794903,2.0081750613742466,3.4446913381094317
360,1.5903484466574247,1.9795786485002773,3.3956389334547534
361,1.5931675144185369,1.9681564796984305,3.3760460968087194
362,1.554757694804159,1.922337796851051,3.2974517436750124
363,1.5487710536067334,1.9566707499028109,3.356344231817048
364,1.5616173068439243,1.974182953114441,3.3863835126918107
365,1.5644338448815522,1.9917334395676285,3.416488462119641
366,1.5970326421264305,2.0759240120581524,3.416488462119641
367,1.600155112542014,2.073151271803127,3.4917537029401364
368,1.5965331528753817,2.0604013914815376,3.469720737074584
369,1.6002880776130077,2.0573133085449427,3.4592122457255283
370,1.5990649574333993,2.0499205411050525,3.4481427665392066
371,1.6174477933219085,2.1176704149885746,3.5365531470732723
372,1.6008269550074445,2.1176704149885746,3.5365531470732723
373,1.6114532874131382,2.08880656723228,3.5365531470732723
374,1.6185624751574956,2.1176738739914303,3.632146178638663
375,1.6173648541114911,2.1245351373431625,3.5365480912168934
376,1.6142777106472332,2.0671089525807766,3.4409551963113008
377,1.614238024873272,1.8948567635622204,3.15422039980268
378,1.6261875114556714,1.837442603626285,3.058647521688658
379,1.6398134345517874,2.0671229290795705,3.4409784618997405
380,1.626862437890432,2.0580896018794927,3.425941386021239
381,1.5724390509278843,1.9683363143415278,3.329809470729483
382,1.5563685575514334,1.9728438045013696,3.337434734417453
383,1.5694320082582351,1.9914279931397725,3.357592769247255
384,1.5794632536113016,2.244160119749141,3.6959963259262625
385,1.5672540700029318,2.2339491912042826,3.668498113261371
386,1.5397669668586436,2.122564484530837,3.4962621268437495
387,1.5249324957746015,2.004273965807933,3.463676963821565
388,1.52647474630656,2.0251184150523356,3.4996992042453092
389,1.5271637607754633,2.079459636559226,3.6053889158176258
390,1.5280721551372942,2.054007050607741,3.561258955488018
391,1.5269793144979773,2.070973148845761,3.590674954460349
392,1.541385332422308,2.091558621945288,3.4784663621334633
393,1.5413027557819132,2.091558621945288,3.4784663621334633
394,1.5372230499442547,2.159032303089243,3.5906816869758886
395,1.5524036043093843,2.1780101970333976,3.5906816869758886
396,1.525431177290619,2.094527066181108,3.4530508579141035
397,1.5190024521157266,2.0793417449512948,3.428016239194226
398,1.5364216420752266,2.075536549558034,3.421742969476501
399,1.5331250817804316,2.0679400857866512,3.409219390208217
400,1.519617094401044,2.0582621261851695,3.393210580265356
401,1.5318555953691149,2.0919147119482973,3.448689573252695
402,1.528815458430352,2.0919147119482973,3.448689573252695
403,1.5336243112981232,2.0817061681539895,3.431859968135222
404,1.5337624594557617,2.045900822061741,3.372831976683296
405,1.5306438660026511,2.0356508589432116,3.355934088480113
406,1.5643889784645981,2.1123541833081916,3.4823856849340435
407,1.5799057789399984,2.1366885034999017,3.522502768024484
408,1.594892694368661,2.172777172324015,3.5346616417934356
409,1.5999936483240143,2.172777172324015,3.5346616417934356
410,1.600629589834868,2.1048778856888894,3.5221842861979042
411,1.601655967641868,2.1048778856888894,3.5221842861979042
412,1.5948950280943779,2.088381325221434,3.40855862112516
413,1.6072147502743204,2.088381325221434,3.40855862112516
414,1.6107434792653441,2.088381325221434,3.40855862112516
415,1.6128122792056716,2.1101422586302414,3.4440758019572844
416,1.5954195561602058,2.1136450947795677,3.4440758019572844
417,1.6254921147946764,2.154269353501231,3.5102709388709035
418,1.6184726270980885,2.0730103134871647,3.3778635190566932
419,1.6163248882200765,2.1035042951985607,3.4275518914220173
420,1.6144526981551548,1.8858967758602696,3.0729716482544096
421,1.5848914389280664,1.9584283658598554,3.191158137846274
422,1.594376193724372,2.0309685525313044,3.3093586352721
423,1.6136009162079117,2.0266222798288878,3.302276607792618
424,1.5963645350613611,2.0528873045754703,3.1799602822399797
425,1.5882798359565249,2.1326419763582276,3.1799602822399797
426,1.5894617039682777,2.117457565486557,3.157318965030431
427,1.5847464317802258,2.125080412722309,3.168685313304541
428,1.5105556786999503,2.026030414685322,3.0209928908514163
429,1.4813699718146034,1.9714288950095527,2.9395771324429707
430,1.4846779460601338,2.0027154715733544,2.986228221534841
431,1.4797318694286794,1.9802249768275857,3.017284995038803
432,1.4753681032698778,2.059433975900689,3.096338974805929
433,1.4800329445328864,2.0745914099633183,3.119128029660501
434,1.4664951061292801,1.9998023896341406,3.119128029660501
435,1.4762151725529657,2.0594364968930305,3.212140427504977
436,1.4838155488168094,2.1418139567687517,3.217954401678761
437,1.4847247171872802,2.1418139567687517,3.217954401678761
438,1.4516298309987887,2.1201816358053875,2.9893046040614273
439,1.449030119567773,2.0265120111355057,2.8572371266539935
440,1.4418699952994207,1.9864073384351344,2.8006924039175116
441,1.4522408316222315,2.059983866250772,2.904430050558616
442,1.4702164210357664,2.2316423218254484,2.932748243551562
443,1.4740528865076175,2.2316423218254484,2.9433963898767055
444,1.469132906612886,2.2932133334846125,2.9433963898767055
445,1.4761305737904253,2.3392151929543137,2.9433963898767055
446,1.4758049758961551,2.342934545111111,3.0611322454717738
447,1.491176204854684,2.3315010245309686,3.0461939201138715
448,1.4821938536410115,2.2309200703327026,2.9147811144001587
449,1.4855368206804818,2.260635925669534,2.953605998843969
450,1.4899816833819586,2.23090856324698,2.914766079959171
451,1.4907825696316226,2.2103395862938426,2.8878919367019473
452,1.5181767053716317,2.2103395862938426,2.9386610769491672
453,1.5233992683491882,2.2987531697455963,3.056207520027134
454,1.516136754289325,2.2653752737208905,3.0632979214735974
455,1.4983625326567136,2.2317344509061354,3.017807947339714
456,1.4959804965642856,2.3247308254753944,3.1435600045053604
457,1.4991917898117424,2.361136110202339,3.1927881541759144
458,1.5305417388749192,2.361136110202339,3.1927881541759144
459,1.5219733392565196,2.4595246519144705,3.3258316365604252
460,1.525636562960094,2.4499571010185233,3.312894151494205
461,1.5365886243534679,2.4499571010185233,3.312894151494205
462,1.5405535516088504,2.469605756968692,3.3394635625891884
463,1.5563112185016268,2.4889427700457567,3.4730421050927562
464,1.5535528315992535,2.4889427700457567,3.4730421050927562
465,1.5680330884940135,2.588500480847587,3.6119637892964667
466,1.5694086097372941,2.588500480847587,3.4730476619601243
467,1.5769503265597036,2.5828657440288123,3.6119695684385293
468,1.582189060251991,2.5920349174201145,3.624792060406486
469,1.5703046421081464,2.5947047133850574,3.628525596228705
470,1.5689324199686143,2.5676159961773175,3.590643789004077
471,1.569268840415139,2.5796581151993894,3.6074839083745065
472,1.5734366937630007,2.5853075664716756,3.624330858226615
473,1.5435750323909523,2.5622983291300776,3.592074313588398
474,1.5493009482256717,2.6307116945178506,3.453923135487788
475,1.5449093832774838,2.7359401622985646,3.5920800609073
476,1.5072521763973972,2.610852978078274,3.453928661764805
477,1.5160786013862406,2.579574959400896,3.453928661764805
478,1.5500590803880043,2.681210212801292,3.5900134510383386
479,1.5844218195852173,2.744299089108506,3.674486467541271
480,1.5919484230748913,2.7905405287599847,3.7364015645193414
481,1.5952209225273768,2.911873230950469,3.8988603045446424
482,1.6032481445720432,2.911873230950469,3.8988603045446424
483,1.5983459839376382,2.933042549339479,3.9272050189586825
484,1.5995029602729476,2.9590293063266273,3.962000055426657
485,1.6346381211954428,2.975016128658567,4.09175555724188
486,1.6341383405227021,2.975016128658567,4.09175555724188
487,1.633080722243799,2.975016128658567,4.09175555724188
488,1.6235987473979223,3.1043698299326414,4.1030078850242955
489,1.6220309042696115,3.1398838207870705,4.046632556684062
490,1.6161856854941585,3.1330702728959627,3.9790133266618715
491,1.6321367709257015,3.0789621492830492,4.046656553215123
492,1.6102664666631297,3.024957153184625,3.9756781972717303
493,1.5993560307152266,3.058745924585697,3.9756781972717303
494,1.607768562266668,3.116739747315842,3.9756781972717303
