,BAH,OLMAR,PPT
0,1.0,1.0,1.0
1,1.0123965909090908,1.0123965909090908,1.0123965909090908
2,1.0196085749090908,1.019626022928719,1.019626022928719
3,0.9519782826329092,0.9521318783409525,0.9521318783409525
4,0.9534431441472835,0.9535583450095942,0.9535583450095942
5,0.9265220475538734,0.9263606938318638,0.9263606938318638
6,0.9584869466549469,0.9819423354617757,0.9819423354617757
7,0.9426013268991251,0.9413586587371405,0.957118833221302
8,0.9629628207195075,0.9728000379389611,0.9890866022508935
9,0.9537148018453598,0.9625175415379462,0.9903724148338198
10,0.9700816025696437,0.967811388016405,1.0079020065763784
11,0.9644680844911663,0.9639045680353359,0.9939022477050325
12,0.9569072885246301,0.967181843566656,0.9972815153472298
13,0.9918180396766314,1.0146704720857789,1.0462480377507786
14,1.0003775482123192,1.006613988537418,1.0567105181282863
15,1.000142331334171,1.0036746756908885,1.0378059669589712
16,0.9993074650335732,1.0164213440721628,1.0509861027393501
17,1.0187813941427424,1.0232313670774462,1.0580277096277038
18,1.0084534171170172,1.003646718711584,1.025038405641512
19,1.0163691484842337,0.9723429775549698,0.9930674577695533
20,0.9509795147262894,0.8751086797994728,0.893760711992598
21,0.9619568538384776,0.8767713862910919,0.8954588573453839
22,0.9370362465714273,0.790226015726554,0.805904017022272
23,0.9524604486085428,0.810401720127339,0.8229891821831442
24,0.9932731151582422,0.891441892140073,0.8709694515044215
25,0.9960983833587174,0.881386427596733,0.8611449160914517
26,1.0071637269487155,0.8334742613925745,0.8143330784527203
27,1.0111755151170396,0.8578117098252376,0.8381116043435396
28,1.015476834437445,0.8666471704364375,0.8467441538682781
29,1.0062238478101688,0.852738692547595,0.8195806014121838
30,0.9843949987189217,0.8321365257356452,0.7997795340820655
31,0.9866786312507568,0.8334679441768224,0.8010591813365968
32,1.0044576315498341,0.859555490829557,0.8261323337124323
33,1.0070895828515452,0.8728786009374151,0.8604168255614983
34,1.0173377782902648,0.8851861892106326,0.8481903024702695
35,1.0309577689420775,0.945998480409403,0.906460976249977
36,1.0451884566498444,0.9481742769143446,0.8995628082207148
37,1.0680876265572483,0.9719520549047322,0.9064894418440144
38,1.0637130167312776,0.9658630842009424,0.9055013683524044
39,1.066039815468335,0.962414952990345,0.9092139239626492
40,1.0488697097981698,0.948642795013053,0.8728180905864245
41,1.0559620375843908,0.9543619037070258,0.8852121074727517
42,1.0496722978622133,0.9543619037070258,0.859895041199031
43,1.0367914459077117,0.9544378038618734,0.8629046738432277
44,1.0688283566860068,1.008840758682,0.9120902402522916
45,1.0677438038757725,1.0079126251840127,0.9112511172312594
46,1.0730405012455888,1.0057657712923709,0.8877864009625545
47,1.086258259096355,1.0708388166949872,0.9094483891460408
48,1.09240561032088,1.1218107443696685,0.9527381324693924
49,1.0754346420712837,1.1143731391344978,0.9464214786511205
50,1.0650395029917081,1.0956873722858507,0.9388879636810575
51,1.078998049757595,1.126146753584707,0.9605762756420899
52,1.0733244845169538,1.131664872677272,0.965283099392736
53,1.088846744109717,1.1390206943496741,0.9715574395387888
54,1.0918590361468081,1.1422099522938531,0.9742778003694973
55,1.0896178478520577,1.131438912443722,0.965090360712013
56,1.0728611123284986,1.1392458409395836,0.9717494842009259
57,1.076580959488786,1.146650938905691,0.9707097122528308
58,1.0519295580092347,1.0408494567728628,0.9071088119060252
59,1.0427060675340039,1.0247371071820188,0.89306676749772
60,1.0484501484766264,1.0588608528511803,0.9228058908553941
61,1.0429248449939459,1.0563619412384515,0.9206280689529753
62,1.0492251313718608,1.0685101035626938,0.9146439865047811
63,1.0459303118471226,1.0669928192156346,0.9133451920439442
64,1.0437026589440284,1.0565362895873214,0.9043944091619135
65,1.0443164343110487,1.057909786763785,0.9088259417668068
66,1.0638595460444347,1.078327445648326,0.9263662824429062
67,1.063161522191044,1.077141285458113,0.9358152185238239
68,1.0646453176182777,1.072671149123462,0.9418044359223763
69,1.0350057600841802,1.0547897210675738,0.9261045559755503
70,1.0128646863354975,1.0045606345503357,0.9323094565005864
71,1.0123477336750275,0.9932191449862625,0.9217836827366949
72,1.0184622610165244,0.9867334239695023,0.9157644352884243
73,1.0195425277180596,0.9353739492518897,0.8680988964316618
74,1.0132081287340182,0.9552038769760298,0.8865025930360132
75,1.0203786842116607,0.9532552610669988,0.8846941277462198
76,1.0195977144471433,0.9532552610669988,0.8846941277462198
77,1.0109806501439618,0.9459342606620043,0.8778996768451289
78,1.0104187680992345,0.9386144614559438,0.8623520735682016
79,1.0150220509863086,0.9408671361634381,0.8644217185447653
80,1.0198796868736049,0.9566737040509837,0.8789440034163174
81,1.0120561511778448,0.9361817533102115,0.864432637919914
82,1.0120685685276767,0.9555607156037328,0.8823263935248562
83,1.0138605047379705,0.9405010787258181,0.8684209295629046
84,1.0133727700079893,0.9481191374634972,0.8754551390923642
85,1.0133878510075245,0.9491620685147071,0.866735605907004
86,1.0478360697235758,0.9783013440181085,0.893344389008349
87,1.0437761299140065,0.9981608613016761,0.9114792801052185
88,1.0461156796920148,0.9944974138533891,0.9144871617295658
89,1.054658036672116,0.9972820066121785,0.9080308823677549
90,1.050355747518999,0.9894333972201406,0.9056790823824223
91,1.0517408294235198,0.999525617871786,0.914917009022723
92,1.0471947985962748,0.9712790239107291,0.9031603254567809
93,1.013386918771497,0.9495320865653679,0.8829385657698037
94,1.016883686021417,0.9581728285531129,0.890973306718309
95,1.030254451655141,0.9923795985324592,0.9227810537681527
96,1.0213551917190273,0.977057257531118,0.9030612226491271
97,1.027984353214855,0.980476957932477,0.9169683654779238
98,1.0292189511845917,0.9760552392302246,0.916381505724018
99,1.0272453861531534,0.9687445854883903,0.9095178082461451
100,1.0383255495702497,0.9796913993044092,0.9197953594793267
101,1.034477041306733,0.9691695136758799,0.9325805149760893
102,1.0202507954174294,0.9425367354400669,0.9069532024245465
103,1.0354547659864264,0.9542972596574014,0.9154785625273373
104,1.0460863753163536,0.9536101656304481,0.9148194179623176
105,1.0518380503893532,0.9583782164586002,0.9193935150521291
106,1.054058269483356,0.9722747005972499,0.9264566267657824
107,1.053271070490037,0.9722747005972499,0.9264566267657824
108,1.0736397115256209,0.9726636104774887,0.9358138386961169
109,1.0766164054734608,0.9805421857223564,0.9433939307895555
